year,month,day,hour,minute,second,latitude,longitude,depth,mag_type,magnitude,time
2022,6,17,21,58,26.24,29.41,104.472,6,ML,1.6,2022-06-17 21:58:26.240
2022,6,17,22,47,23.55,27.235,100.912,20,ML,1.0,2022-06-17 22:47:23.550
2022,6,17,23,0,33.0,29.27,105.479,2,ML,0.6,2022-06-17 23:00:33.000
2022,6,17,23,9,1.5,29.373,104.45,9,ML,1.0,2022-06-17 23:09:01.500
2022,6,17,23,17,40.4,29.401,104.502,6,ML,1.2,2022-06-17 23:17:40.400
2022,6,17,23,17,56.55,29.323,104.535,18,ML,0.8,2022-06-17 23:17:56.550
2022,6,17,23,48,57.68,28.21,104.992,12,ML,0.3,2022-06-17 23:48:57.680
2022,6,18,0,0,11.73,29.404,104.568,15,ML,1.2,2022-06-18 00:00:11.730
2022,6,18,0,10,34.6,23.787,102.062,14,ML,0.5,2022-06-18 00:10:34.600
2022,6,18,0,18,55.71,29.4,104.49,3,ML,1.4,2022-06-18 00:18:55.710
2022,6,18,1,1,59.19,27.241,100.83,14,ML,1.1,2022-06-18 01:01:59.190
2022,6,18,1,2,36.29,27.25,100.787,9,ML,1.2,2022-06-18 01:02:36.290
2022,6,18,2,12,8.35,29.401,104.526,6,ML,1.1,2022-06-18 02:12:08.350
2022,6,18,3,21,16.77,29.36,104.436,3,ML,0.9,2022-06-18 03:21:16.770
2022,6,18,3,29,52.25,29.418,104.14,9,ML,1.8,2022-06-18 03:29:52.250
2022,6,18,3,38,0.67,28.334,104.96,4,ML,0.8,2022-06-18 03:38:00.670
2022,6,18,3,50,21.33,25.132,100.002,9,ML,0.9,2022-06-18 03:50:21.330
2022,6,18,3,52,42.09,28.402,104.809,3,ML,1.8,2022-06-18 03:52:42.090
2022,6,18,3,54,46.46,27.741,100.892,9,ML,0.8,2022-06-18 03:54:46.460
2022,6,18,4,29,21.17,29.449,104.003,12,ML,1.2,2022-06-18 04:29:21.170
2022,6,18,5,21,1.01,26.878,103.986,12,ML,1.8,2022-06-18 05:21:01.010
2022,6,18,5,48,23.14,28.313,104.954,14,ML,-0.1,2022-06-18 05:48:23.140
2022,6,18,5,56,31.56,27.752,101.168,16,ML,2.4,2022-06-18 05:56:31.560
2022,6,18,6,4,46.74,27.812,100.681,9,ML,1.9,2022-06-18 06:04:46.740
2022,6,18,6,50,45.57,27.668,100.995,6,ML,0.7,2022-06-18 06:50:45.570
2022,6,18,6,51,56.93,29.535,104.65,4,ML,0.9,2022-06-18 06:51:56.930
2022,6,18,7,18,3.41,28.336,104.55,8,ML,1.5,2022-06-18 07:18:03.410
2022,6,18,7,47,41.45,27.79,100.612,7,ML,0.1,2022-06-18 07:47:41.450
2022,6,18,9,23,38.01,29.383,104.507,3,ML,2.9,2022-06-18 09:23:38.010
2022,6,18,9,58,41.5,25.719,105.301,10,ML,1.3,2022-06-18 09:58:41.500
2022,6,18,11,21,39.75,27.807,100.7,8,ML,0.7,2022-06-18 11:21:39.750
2022,6,18,11,22,45.11,26.325,100.171,16,ML,0.7,2022-06-18 11:22:45.110
2022,6,18,11,33,22.76,29.407,104.492,4,ML,2.0,2022-06-18 11:33:22.760
2022,6,18,12,4,42.08,27.743,100.881,13,ML,1.4,2022-06-18 12:04:42.080
2022,6,18,12,30,19.81,29.396,104.49,2,ML,1.6,2022-06-18 12:30:19.810
2022,6,18,12,35,27.63,23.568,101.987,16,ML,1.0,2022-06-18 12:35:27.630
2022,6,18,13,25,1.26,28.179,104.981,7,ML,1.9,2022-06-18 13:25:01.260
2022,6,18,13,26,18.99,28.06,104.476,11,ML,0.5,2022-06-18 13:26:18.990
2022,6,18,13,32,8.7,26.658,102.991,16,ML,1.8,2022-06-18 13:32:08.700
2022,6,18,14,11,26.3,28.056,104.501,5,ML,1.3,2022-06-18 14:11:26.300
2022,6,18,14,23,6.32,29.223,102.326,11,ML,1.1,2022-06-18 14:23:06.320
2022,6,18,15,3,35.75,24.881,102.252,9,ML,1.6,2022-06-18 15:03:35.750
2022,6,18,15,25,23.09,23.299,103.33,11,ML,1.6,2022-06-18 15:25:23.090
2022,6,18,15,31,37.63,29.403,104.502,1,ML,2.0,2022-06-18 15:31:37.630
2022,6,18,16,11,53.68,28.877,104.088,7,ML,1.4,2022-06-18 16:11:53.680
2022,6,18,17,25,2.19,25.486,105.744,10,ML,2.3,2022-06-18 17:25:02.190
2022,6,18,17,58,5.87,29.456,104.81,1,ML,1.8,2022-06-18 17:58:05.870
2022,6,18,18,9,45.52,29.406,104.507,9,ML,1.3,2022-06-18 18:09:45.520
2022,6,18,18,46,3.74,29.549,104.65,3,ML,1.7,2022-06-18 18:46:03.740
2022,6,18,19,18,22.3,29.402,104.494,2,ML,2.0,2022-06-18 19:18:22.300
2022,6,18,21,42,51.3,29.394,104.507,1,ML,1.4,2022-06-18 21:42:51.300
2022,6,18,21,45,14.88,29.381,104.468,2,ML,1.4,2022-06-18 21:45:14.880
2022,6,18,22,0,15.49,27.794,100.593,7,ML,0.3,2022-06-18 22:00:15.490
2022,6,18,22,22,46.34,25.078,106.985,6,ML,-0.4,2022-06-18 22:22:46.340
2022,6,18,22,43,23.38,26.905,103.283,9,ML,1.4,2022-06-18 22:43:23.380
2022,6,18,23,6,49.9,23.362,103.221,8,ML,1.8,2022-06-18 23:06:49.900
2022,6,18,23,8,34.27,23.336,103.218,6,ML,1.5,2022-06-18 23:08:34.270
2022,6,18,23,20,38.62,27.805,100.618,8,ML,0.3,2022-06-18 23:20:38.620
2022,6,18,23,31,12.22,28.36,104.979,5,ML,0.4,2022-06-18 23:31:12.220
2022,6,18,23,37,32.47,29.329,105.518,3,ML,0.7,2022-06-18 23:37:32.470
2022,6,18,23,42,34.29,27.207,102.776,13,ML,1.8,2022-06-18 23:42:34.290
2022,6,18,23,59,41.98,27.795,100.59,8,ML,0.0,2022-06-18 23:59:41.980
2022,6,19,0,7,30.87,29.603,104.808,4,ML,1.4,2022-06-19 00:07:30.870
2022,6,19,0,10,53.48,28.2,103.984,18,ML,0.8,2022-06-19 00:10:53.480
2022,6,19,0,44,32.38,23.344,103.819,5,ML,0.9,2022-06-19 00:44:32.380
2022,6,19,1,2,16.68,23.22,102.989,14,ML,1.3,2022-06-19 01:02:16.680
2022,6,19,1,26,43.76,26.611,102.102,19,ML,3.3,2022-06-19 01:26:43.760
2022,6,19,1,28,9.2,26.627,102.104,19,ML,0.9,2022-06-19 01:28:09.200
2022,6,19,1,34,20.04,26.614,102.094,16,ML,1.7,2022-06-19 01:34:20.040
2022,6,19,1,37,18.19,26.622,102.09,17,ML,0.8,2022-06-19 01:37:18.190
2022,6,19,1,39,23.79,26.626,102.093,17,ML,0.4,2022-06-19 01:39:23.790
2022,6,19,1,49,8.94,26.865,100.794,18,ML,1.2,2022-06-19 01:49:08.940
2022,6,19,1,54,53.55,26.62,102.095,16,ML,0.7,2022-06-19 01:54:53.550
2022,6,19,2,0,26.71,29.406,104.524,6,ML,1.0,2022-06-19 02:00:26.710
2022,6,19,2,12,22.51,29.404,104.494,3,ML,1.3,2022-06-19 02:12:22.510
2022,6,19,2,28,22.01,29.013,101.847,13,ML,1.3,2022-06-19 02:28:22.010
2022,6,19,3,18,32.99,27.078,102.808,10,ML,0.7,2022-06-19 03:18:32.990
2022,6,19,3,22,38.79,26.625,102.096,19,ML,0.2,2022-06-19 03:22:38.790
2022,6,19,3,42,42.85,23.215,102.992,5,ML,0.9,2022-06-19 03:42:42.850
2022,6,19,3,43,22.89,29.687,103.222,17,ML,2.0,2022-06-19 03:43:22.890
2022,6,19,4,31,44.22,27.783,100.584,7,ML,0.2,2022-06-19 04:31:44.220
2022,6,19,4,58,4.12,26.864,100.792,18,ML,0.6,2022-06-19 04:58:04.120
2022,6,19,4,59,43.89,27.831,100.593,8,ML,1.1,2022-06-19 04:59:43.890
2022,6,19,5,8,6.52,26.627,102.085,17,ML,0.8,2022-06-19 05:08:06.520
2022,6,19,5,8,33.22,23.26,103.19,12,ML,0.4,2022-06-19 05:08:33.220
2022,6,19,5,11,30.31,28.477,104.762,6,ML,0.7,2022-06-19 05:11:30.310
2022,6,19,5,14,34.49,26.865,100.791,18,ML,1.0,2022-06-19 05:14:34.490
2022,6,19,6,19,51.01,28.146,104.723,7,ML,0.4,2022-06-19 06:19:51.010
2022,6,19,9,2,46.57,29.409,104.518,4,ML,1.9,2022-06-19 09:02:46.570
2022,6,19,9,59,30.87,29.476,103.983,15,ML,1.3,2022-06-19 09:59:30.870
2022,6,19,11,16,43.0,29.357,105.525,10,ML,1.2,2022-06-19 11:16:43.000
2022,6,19,11,25,14.49,29.403,105.813,10,ML,1.6,2022-06-19 11:25:14.490
2022,6,19,12,0,50.85,24.69,102.175,6,ML,1.3,2022-06-19 12:00:50.850
2022,6,19,12,2,43.52,27.827,100.653,17,ML,0.7,2022-06-19 12:02:43.520
2022,6,19,12,28,0.56,29.181,102.157,8,ML,1.1,2022-06-19 12:28:00.560
2022,6,19,12,40,2.88,29.402,104.523,1,ML,1.4,2022-06-19 12:40:02.880
2022,6,19,14,26,21.23,24.712,106.452,5,ML,2.2,2022-06-19 14:26:21.230
2022,6,19,15,40,18.63,28.113,105.162,11,ML,2.0,2022-06-19 15:40:18.630
2022,6,19,15,41,36.22,25.397,105.722,9,ML,1.8,2022-06-19 15:41:36.220
2022,6,19,17,15,48.5,23.001,104.551,5,ML,1.5,2022-06-19 17:15:48.500
2022,6,19,17,17,29.06,29.402,104.499,4,ML,1.4,2022-06-19 17:17:29.060
2022,6,19,17,18,33.98,26.027,100.235,5,ML,1.5,2022-06-19 17:18:33.980
2022,6,19,17,54,44.01,28.406,104.812,14,ML,1.2,2022-06-19 17:54:44.010
2022,6,19,20,13,3.77,27.833,100.595,6,ML,0.5,2022-06-19 20:13:03.770
2022,6,19,20,14,26.96,29.408,104.498,4,ML,1.5,2022-06-19 20:14:26.960
2022,6,19,21,13,37.96,27.91,101.108,15,ML,1.6,2022-06-19 21:13:37.960
2022,6,19,22,2,48.51,26.869,100.801,17,ML,1.7,2022-06-19 22:02:48.510
2022,6,19,22,14,59.49,25.537,105.717,13,ML,1.7,2022-06-19 22:14:59.490
2022,6,19,22,27,45.35,29.347,105.484,10,ML,1.3,2022-06-19 22:27:45.350
2022,6,20,0,29,48.87,29.525,104.686,8,ML,1.1,2022-06-20 00:29:48.870
2022,6,20,0,32,11.86,23.242,100.079,8,ML,1.6,2022-06-20 00:32:11.860
2022,6,20,0,35,39.66,28.371,104.816,4,ML,1.9,2022-06-20 00:35:39.660
2022,6,20,0,59,58.3,26.14,101.499,8,ML,0.8,2022-06-20 00:59:58.300
2022,6,20,1,32,8.89,29.408,104.483,4,ML,1.2,2022-06-20 01:32:08.890
2022,6,20,1,34,14.2,28.387,104.828,4,ML,0.7,2022-06-20 01:34:14.200
2022,6,20,2,53,24.75,29.385,104.513,4,ML,1.0,2022-06-20 02:53:24.750
2022,6,20,3,41,52.73,26.618,102.093,13,ML,0.9,2022-06-20 03:41:52.730
2022,6,20,3,49,23.76,28.402,104.81,6,ML,1.1,2022-06-20 03:49:23.760
2022,6,20,3,58,34.65,29.39,104.469,8,ML,1.0,2022-06-20 03:58:34.650
2022,6,20,4,27,24.85,29.305,102.209,12,ML,1.2,2022-06-20 04:27:24.850
2022,6,20,5,2,36.86,29.402,104.499,1,ML,2.2,2022-06-20 05:02:36.860
2022,6,20,5,21,32.15,29.397,104.505,8,ML,1.4,2022-06-20 05:21:32.150
2022,6,20,5,25,38.8,29.339,105.52,11,ML,1.4,2022-06-20 05:25:38.800
2022,6,20,5,40,43.51,29.536,104.673,8,ML,1.2,2022-06-20 05:40:43.510
2022,6,20,5,58,16.48,27.641,101.866,9,ML,0.9,2022-06-20 05:58:16.480
2022,6,20,6,34,6.33,29.407,104.476,4,ML,2.1,2022-06-20 06:34:06.330
2022,6,20,6,52,19.32,27.158,103.675,10,ML,0.8,2022-06-20 06:52:19.320
2022,6,20,6,57,33.06,27.592,103.458,10,ML,0.7,2022-06-20 06:57:33.060
2022,6,20,7,11,14.65,27.179,103.706,10,ML,1.0,2022-06-20 07:11:14.650
2022,6,20,7,35,59.8,29.238,104.643,18,ML,0.9,2022-06-20 07:35:59.800
2022,6,20,7,45,59.84,27.216,103.745,9,ML,2.1,2022-06-20 07:45:59.840
2022,6,20,9,6,33.01,28.463,104.65,3,ML,0.7,2022-06-20 09:06:33.010
2022,6,20,10,11,27.93,29.434,104.503,8,ML,2.5,2022-06-20 10:11:27.930
2022,6,20,10,36,16.66,27.239,103.762,8,ML,1.6,2022-06-20 10:36:16.660
2022,6,20,12,22,50.63,28.116,103.558,8,ML,1.9,2022-06-20 12:22:50.630
2022,6,20,12,39,37.44,25.672,105.567,10,ML,1.0,2022-06-20 12:39:37.440
2022,6,20,13,8,13.86,25.176,106.917,7,ML,0.5,2022-06-20 13:08:13.860
2022,6,20,13,9,2.29,29.375,104.461,8,ML,1.5,2022-06-20 13:09:02.290
2022,6,20,14,37,7.29,24.731,102.149,8,ML,1.3,2022-06-20 14:37:07.290
2022,6,20,14,52,32.52,29.307,105.542,7,ML,1.9,2022-06-20 14:52:32.520
2022,6,20,15,3,1.43,26.851,100.068,8,ML,1.6,2022-06-20 15:03:01.430
2022,6,20,15,7,52.33,29.28,105.477,6,ML,0.8,2022-06-20 15:07:52.330
2022,6,20,15,42,54.53,23.055,101.202,8,ML,1.7,2022-06-20 15:42:54.530
2022,6,20,17,26,5.42,23.201,106.287,7,ML,2.0,2022-06-20 17:26:05.420
2022,6,20,17,33,30.02,23.95,101.298,8,ML,1.2,2022-06-20 17:33:30.020
2022,6,20,17,46,33.43,28.441,104.819,12,ML,0.8,2022-06-20 17:46:33.430
2022,6,20,19,9,35.27,27.328,100.845,8,ML,1.2,2022-06-20 19:09:35.270
2022,6,20,19,51,33.99,29.403,104.494,1,ML,2.8,2022-06-20 19:51:33.990
2022,6,20,22,29,57.16,27.819,100.597,8,ML,1.6,2022-06-20 22:29:57.160
2022,6,20,23,54,42.64,28.435,104.775,8,ML,1.3,2022-06-20 23:54:42.640
2022,6,21,0,9,15.24,27.187,103.7,4,ML,1.3,2022-06-21 00:09:15.240
2022,6,21,0,12,0.31,27.213,103.743,11,ML,2.1,2022-06-21 00:12:00.310
2022,6,21,0,13,0.86,29.538,104.661,3,ML,1.8,2022-06-21 00:13:00.860
2022,6,21,0,26,10.28,28.244,105.062,8,ML,0.5,2022-06-21 00:26:10.280
2022,6,21,0,28,42.34,29.39,104.485,4,ML,1.0,2022-06-21 00:28:42.340
2022,6,21,0,33,48.86,29.369,104.471,11,ML,1.3,2022-06-21 00:33:48.860
2022,6,21,0,54,31.6,25.847,100.434,6,ML,1.0,2022-06-21 00:54:31.600
2022,6,21,2,12,54.91,26.888,100.132,5,ML,1.0,2022-06-21 02:12:54.910
2022,6,21,2,52,40.7,26.712,100.076,16,ML,1.9,2022-06-21 02:52:40.700
2022,6,21,3,6,23.64,29.377,104.445,11,ML,0.8,2022-06-21 03:06:23.640
2022,6,21,3,16,2.79,29.619,104.856,4,ML,1.8,2022-06-21 03:16:02.790
2022,6,21,3,20,30.66,25.718,105.308,10,ML,0.9,2022-06-21 03:20:30.660
2022,6,21,3,40,20.42,28.904,104.128,9,ML,1.3,2022-06-21 03:40:20.420
2022,6,21,3,44,26.84,27.243,103.756,7,ML,1.3,2022-06-21 03:44:26.840
2022,6,21,3,55,3.6,29.404,104.525,7,ML,1.4,2022-06-21 03:55:03.600
2022,6,21,4,58,22.18,28.136,104.936,17,ML,0.2,2022-06-21 04:58:22.180
2022,6,21,5,26,6.31,29.404,104.501,2,ML,2.1,2022-06-21 05:26:06.310
2022,6,21,5,46,32.09,27.209,103.709,15,ML,2.1,2022-06-21 05:46:32.090
2022,6,21,6,16,37.14,28.969,102.563,16,ML,3.0,2022-06-21 06:16:37.140
2022,6,21,8,28,30.82,27.245,103.756,10,ML,1.9,2022-06-21 08:28:30.820
2022,6,21,8,36,32.49,27.242,103.816,5,ML,0.8,2022-06-21 08:36:32.490
2022,6,21,9,11,25.98,25.726,105.306,10,ML,0.9,2022-06-21 09:11:25.980
2022,6,21,9,47,24.9,27.258,103.798,10,ML,0.8,2022-06-21 09:47:24.900
2022,6,21,10,39,59.07,29.282,105.466,5,ML,0.7,2022-06-21 10:39:59.070
2022,6,21,11,46,10.76,23.407,104.231,5,ML,1.2,2022-06-21 11:46:10.760
2022,6,21,12,2,48.73,29.034,105.576,3,ML,1.7,2022-06-21 12:02:48.730
2022,6,21,12,18,14.09,29.214,105.696,16,ML,1.0,2022-06-21 12:18:14.090
2022,6,21,12,25,32.23,25.122,106.947,6,ML,1.1,2022-06-21 12:25:32.230
2022,6,21,12,32,40.56,24.925,102.698,9,ML,2.0,2022-06-21 12:32:40.560
2022,6,21,12,50,26.94,25.796,105.633,20,ML,0.9,2022-06-21 12:50:26.940
2022,6,21,12,50,54.3,28.09,104.367,5,ML,1.0,2022-06-21 12:50:54.300
2022,6,21,12,58,15.0,26.966,100.234,5,ML,1.5,2022-06-21 12:58:15.000
2022,6,21,13,56,15.91,26.599,104.892,5,ML,0.8,2022-06-21 13:56:15.910
2022,6,21,14,6,10.51,25.297,105.035,6,ML,0.8,2022-06-21 14:06:10.510
2022,6,21,14,6,25.65,25.66,105.626,5,ML,1.0,2022-06-21 14:06:25.650
2022,6,21,14,9,48.84,29.032,101.829,14,ML,1.1,2022-06-21 14:09:48.840
2022,6,21,14,28,59.1,26.35,105.416,10,ML,1.8,2022-06-21 14:28:59.100
2022,6,21,14,31,34.71,25.75,105.354,10,ML,0.7,2022-06-21 14:31:34.710
2022,6,21,15,24,40.47,29.963,101.853,8,ML,1.5,2022-06-21 15:24:40.470
2022,6,21,17,4,12.35,26.944,105.011,10,ML,1.1,2022-06-21 17:04:12.350
2022,6,21,17,17,24.93,25.409,105.723,4,ML,1.8,2022-06-21 17:17:24.930
2022,6,21,17,23,2.22,25.951,104.282,6,ML,0.9,2022-06-21 17:23:02.220
2022,6,21,17,25,21.31,29.133,105.617,19,ML,1.5,2022-06-21 17:25:21.310
2022,6,21,17,33,20.03,27.126,103.638,10,ML,0.5,2022-06-21 17:33:20.030
2022,6,21,18,13,19.56,29.53,104.674,6,ML,1.4,2022-06-21 18:13:19.560
2022,6,21,18,18,49.05,29.41,104.493,1,ML,1.7,2022-06-21 18:18:49.050
2022,6,21,19,28,1.72,29.225,105.685,4,ML,0.9,2022-06-21 19:28:01.720
2022,6,21,19,29,5.72,25.376,104.51,10,ML,1.3,2022-06-21 19:29:05.720
2022,6,21,19,37,27.26,23.179,103.091,5,ML,0.7,2022-06-21 19:37:27.260
2022,6,21,20,50,47.1,29.272,105.482,3,ML,1.0,2022-06-21 20:50:47.100
2022,6,21,22,30,26.79,29.385,104.46,7,ML,1.0,2022-06-21 22:30:26.790
2022,6,21,22,36,10.8,28.063,104.62,13,ML,1.5,2022-06-21 22:36:10.800
2022,6,21,23,5,32.1,28.098,105.364,9,ML,2.1,2022-06-21 23:05:32.100
2022,6,21,23,31,28.46,29.569,104.842,2,ML,1.5,2022-06-21 23:31:28.460
2022,6,22,0,21,43.27,29.518,104.685,9,ML,1.2,2022-06-22 00:21:43.270
2022,6,22,0,24,2.68,23.314,102.532,10,ML,1.1,2022-06-22 00:24:02.680
2022,6,22,1,2,17.15,27.165,103.139,10,ML,1.9,2022-06-22 01:02:17.150
2022,6,22,1,10,20.29,29.218,105.354,7,ML,0.8,2022-06-22 01:10:20.290
2022,6,22,1,15,29.48,27.229,103.755,10,ML,2.0,2022-06-22 01:15:29.480
2022,6,22,1,34,36.23,25.713,105.287,10,ML,0.0,2022-06-22 01:34:36.230
2022,6,22,2,35,41.52,25.738,105.287,10,ML,0.0,2022-06-22 02:35:41.520
2022,6,22,4,42,50.82,29.273,105.487,4,ML,0.8,2022-06-22 04:42:50.820
2022,6,22,5,53,35.29,24.723,101.52,10,ML,1.4,2022-06-22 05:53:35.290
2022,6,22,6,25,3.68,29.296,105.487,5,ML,2.5,2022-06-22 06:25:03.680
2022,6,22,6,26,36.83,29.277,105.476,4,ML,1.0,2022-06-22 06:26:36.830
2022,6,22,7,42,3.06,27.23,103.776,10,ML,2.0,2022-06-22 07:42:03.060
2022,6,22,7,52,40.34,26.819,101.204,10,ML,1.7,2022-06-22 07:52:40.340
2022,6,22,8,9,8.54,23.784,102.072,10,ML,1.3,2022-06-22 08:09:08.540
2022,6,22,8,28,19.26,28.189,104.978,14,ML,0.9,2022-06-22 08:28:19.260
2022,6,22,8,33,0.55,29.51,101.949,5,ML,1.7,2022-06-22 08:33:00.550
2022,6,22,10,3,46.44,27.745,100.868,10,ML,1.2,2022-06-22 10:03:46.440
2022,6,22,10,22,10.45,26.656,104.787,2,ML,0.7,2022-06-22 10:22:10.450
2022,6,22,10,28,1.52,26.199,105.493,10,ML,0.6,2022-06-22 10:28:01.520
2022,6,22,11,8,27.87,25.707,105.305,10,ML,1.2,2022-06-22 11:08:27.870
2022,6,22,11,25,48.2,26.272,105.305,9,ML,0.5,2022-06-22 11:25:48.200
2022,6,22,11,45,53.51,28.648,104.695,1,ML,1.6,2022-06-22 11:45:53.510
2022,6,22,12,2,13.92,26.384,100.242,6,ML,1.2,2022-06-22 12:02:13.920
2022,6,22,12,10,29.35,27.094,103.346,5,ML,1.5,2022-06-22 12:10:29.350
2022,6,22,12,14,33.53,23.496,101.741,10,ML,1.3,2022-06-22 12:14:33.530
2022,6,22,12,19,19.69,25.163,102.562,10,ML,0.9,2022-06-22 12:19:19.690
2022,6,22,12,48,57.28,26.28,105.84,10,ML,1.0,2022-06-22 12:48:57.280
2022,6,22,12,58,59.34,27.259,103.816,10,ML,1.2,2022-06-22 12:58:59.340
2022,6,22,13,40,28.75,25.894,105.076,10,ML,0.3,2022-06-22 13:40:28.750
2022,6,22,14,5,41.52,25.654,105.567,5,ML,0.9,2022-06-22 14:05:41.520
2022,6,22,14,18,12.16,25.751,104.643,5,ML,1.0,2022-06-22 14:18:12.160
2022,6,22,14,27,24.68,29.6,104.723,4,ML,2.2,2022-06-22 14:27:24.680
2022,6,22,15,26,17.93,28.075,104.36,9,ML,0.9,2022-06-22 15:26:17.930
2022,6,22,17,23,40.23,23.666,102.868,13,ML,1.6,2022-06-22 17:23:40.230
2022,6,22,17,39,49.4,24.717,102.658,6,ML,1.9,2022-06-22 17:39:49.400
2022,6,22,17,44,33.01,27.639,100.699,8,ML,0.5,2022-06-22 17:44:33.010
2022,6,22,17,48,19.89,28.357,104.984,10,ML,1.7,2022-06-22 17:48:19.890
2022,6,22,18,15,14.43,25.517,105.591,19,ML,0.5,2022-06-22 18:15:14.430
2022,6,22,18,28,20.53,29.582,104.707,6,ML,1.5,2022-06-22 18:28:20.530
2022,6,22,18,36,55.92,25.717,105.314,5,ML,0.2,2022-06-22 18:36:55.920
2022,6,22,18,59,53.48,27.878,100.499,11,ML,1.1,2022-06-22 18:59:53.480
2022,6,22,19,54,50.41,29.359,104.051,2,ML,2.1,2022-06-22 19:54:50.410
2022,6,22,20,1,0.98,29.215,105.637,20,ML,0.8,2022-06-22 20:01:00.980
2022,6,22,20,42,2.6,27.698,100.314,5,ML,1.4,2022-06-22 20:42:02.600
2022,6,22,21,37,8.37,29.483,103.767,6,ML,2.1,2022-06-22 21:37:08.370
2022,6,22,22,2,48.18,27.208,103.695,4,ML,1.1,2022-06-22 22:02:48.180
2022,6,22,22,2,56.13,29.404,104.51,1,ML,1.3,2022-06-22 22:02:56.130
2022,6,22,22,29,11.11,29.408,104.506,2,ML,1.3,2022-06-22 22:29:11.110
2022,6,22,22,43,45.38,29.388,104.478,8,ML,0.6,2022-06-22 22:43:45.380
2022,6,22,22,51,57.19,29.184,105.342,2,ML,1.7,2022-06-22 22:51:57.190
2022,6,22,23,11,3.94,23.705,104.078,6,ML,1.1,2022-06-22 23:11:03.940
2022,6,23,0,8,9.19,27.181,103.675,6,ML,1.2,2022-06-23 00:08:09.190
2022,6,23,0,24,42.89,24.604,102.375,13,ML,0.6,2022-06-23 00:24:42.890
2022,6,23,0,24,57.19,23.221,106.3,6,ML,1.8,2022-06-23 00:24:57.190
2022,6,23,0,25,51.25,27.254,103.781,16,ML,1.6,2022-06-23 00:25:51.250
2022,6,23,0,30,19.92,27.189,103.702,8,ML,1.8,2022-06-23 00:30:19.920
2022,6,23,0,40,35.65,29.373,104.464,12,ML,0.9,2022-06-23 00:40:35.650
2022,6,23,0,47,11.78,25.309,105.272,5,ML,0.3,2022-06-23 00:47:11.780
2022,6,23,1,7,4.09,29.52,104.663,3,ML,1.3,2022-06-23 01:07:04.090
2022,6,23,2,1,9.14,27.714,100.933,10,ML,1.3,2022-06-23 02:01:09.140
2022,6,23,2,9,46.6,28.361,104.972,8,ML,0.4,2022-06-23 02:09:46.600
2022,6,23,3,21,5.43,29.375,104.456,4,ML,0.8,2022-06-23 03:21:05.430
2022,6,23,3,36,32.02,27.21,103.745,6,ML,2.1,2022-06-23 03:36:32.020
2022,6,23,3,55,14.77,29.578,104.806,2,ML,2.1,2022-06-23 03:55:14.770
2022,6,23,4,15,38.06,26.814,105.081,10,ML,2.1,2022-06-23 04:15:38.060
2022,6,23,4,30,41.54,27.167,103.67,8,ML,0.8,2022-06-23 04:30:41.540
2022,6,23,5,13,46.23,29.416,104.507,5,ML,1.4,2022-06-23 05:13:46.230
2022,6,23,5,20,29.04,27.796,100.61,8,ML,0.5,2022-06-23 05:20:29.040
2022,6,23,6,2,44.81,29.376,104.449,10,ML,1.0,2022-06-23 06:02:44.810
2022,6,23,6,12,48.02,29.784,104.878,5,ML,1.5,2022-06-23 06:12:48.020
2022,6,23,6,22,18.42,29.107,105.504,3,ML,1.0,2022-06-23 06:22:18.420
2022,6,23,7,6,53.57,29.404,104.487,5,ML,1.2,2022-06-23 07:06:53.570
2022,6,23,11,36,21.29,25.322,106.226,10,ML,1.5,2022-06-23 11:36:21.290
2022,6,23,11,40,31.58,26.163,100.2,12,ML,1.2,2022-06-23 11:40:31.580
2022,6,23,11,49,5.52,26.465,103.004,15,ML,2.2,2022-06-23 11:49:05.520
2022,6,23,11,59,58.31,27.934,102.137,14,ML,2.5,2022-06-23 11:59:58.310
2022,6,23,12,11,41.35,23.541,101.822,18,ML,1.1,2022-06-23 12:11:41.350
2022,6,23,12,14,33.31,26.72,104.811,10,ML,0.5,2022-06-23 12:14:33.310
2022,6,23,12,21,29.42,28.099,104.746,10,ML,1.0,2022-06-23 12:21:29.420
2022,6,23,12,25,43.04,28.455,104.912,5,ML,0.7,2022-06-23 12:25:43.040
2022,6,23,13,28,15.58,29.344,105.741,4,ML,0.9,2022-06-23 13:28:15.580
2022,6,23,13,29,0.75,29.287,105.862,2,ML,1.4,2022-06-23 13:29:00.750
2022,6,23,13,29,38.35,29.486,104.733,5,ML,1.0,2022-06-23 13:29:38.350
2022,6,23,14,10,56.89,26.943,102.906,8,ML,2.1,2022-06-23 14:10:56.890
2022,6,23,14,21,5.2,29.209,105.381,9,ML,1.0,2022-06-23 14:21:05.200
2022,6,23,15,3,34.95,26.622,101.463,19,ML,1.3,2022-06-23 15:03:34.950
2022,6,23,15,4,36.71,26.198,105.523,10,ML,0.9,2022-06-23 15:04:36.710
2022,6,23,15,24,40.51,25.295,105.314,10,ML,0.7,2022-06-23 15:24:40.510
2022,6,23,16,35,25.55,29.41,104.516,6,ML,2.8,2022-06-23 16:35:25.550
2022,6,23,17,30,36.89,29.296,105.491,8,ML,0.6,2022-06-23 17:30:36.890
2022,6,23,18,15,36.09,26.97,103.127,17,ML,2.2,2022-06-23 18:15:36.090
2022,6,23,19,9,7.93,24.838,102.43,19,ML,1.0,2022-06-23 19:09:07.930
2022,6,23,19,32,3.23,25.497,105.798,10,ML,1.0,2022-06-23 19:32:03.230
